0:0:0:0:0:0:0:1 - - [14/Aug/2019:14:13:36 -0300] "GET /Opportunity/js/google/charts/loader.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Aug/2019:14:28:14 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:28:14 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:14:28:14 -0300] "GET /manager/text/list HTTP/1.1" 200 504
127.0.0.1 - root [14/Aug/2019:14:28:15 -0300] "GET /manager/text/undeploy?path=/Opportunity HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [14/Aug/2019:14:39:46 -0300] "GET /Opportunity/ HTTP/1.1" 404 1106
127.0.0.1 - - [14/Aug/2019:14:40:22 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:40:22 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:40:22 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:14:40:22 -0300] "GET /manager/text/list HTTP/1.1" 200 395
127.0.0.1 - - [14/Aug/2019:14:40:23 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:40:23 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:14:40:23 -0300] "GET /manager/text/list HTTP/1.1" 200 395
0:0:0:0:0:0:0:1 - - [14/Aug/2019:14:41:17 -0300] "GET /Opportunity/ HTTP/1.1" 404 1106
127.0.0.1 - - [14/Aug/2019:14:41:21 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:41:21 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:41:21 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:14:41:21 -0300] "GET /manager/text/list HTTP/1.1" 200 395
127.0.0.1 - - [14/Aug/2019:14:41:24 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:41:24 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:41:24 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:41:24 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:14:41:24 -0300] "GET /manager/text/list HTTP/1.1" 200 395
127.0.0.1 - root [14/Aug/2019:14:41:24 -0300] "GET /manager/text/list HTTP/1.1" 200 395
127.0.0.1 - root [14/Aug/2019:14:41:42 -0300] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FPAULO%7E1.BEZ%2FAppData%2FLocal%2FTemp%2Fcontext8903587751145403688.xml&path=/Opportunity HTTP/1.1" 200 69
127.0.0.1 - root [14/Aug/2019:14:41:42 -0300] "GET /manager/text/start?path=/Opportunity HTTP/1.1" 200 68
0:0:0:0:0:0:0:1 - - [14/Aug/2019:14:41:44 -0300] "GET /Opportunity/ HTTP/1.1" 200 3102
0:0:0:0:0:0:0:1 - - [14/Aug/2019:14:45:45 -0300] "GET /Opportunity/ HTTP/1.1" 200 3102
0:0:0:0:0:0:0:1 - - [14/Aug/2019:14:45:57 -0300] "GET /Opportunity/mensagens.jsp HTTP/1.1" 200 16
127.0.0.1 - - [14/Aug/2019:14:50:58 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:50:58 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:50:58 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:14:50:58 -0300] "GET /manager/text/list HTTP/1.1" 200 504
127.0.0.1 - root [14/Aug/2019:14:51:15 -0300] "GET /manager/text/reload?path=/Opportunity HTTP/1.1" 200 69
127.0.0.1 - - [14/Aug/2019:14:51:15 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:14:51:56 -0300] "GET /Opportunity/Test HTTP/1.1" 200 -
127.0.0.1 - - [14/Aug/2019:14:54:52 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:54:52 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:14:54:52 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:14:54:52 -0300] "GET /manager/text/list HTTP/1.1" 200 504
127.0.0.1 - root [14/Aug/2019:14:54:54 -0300] "GET /manager/text/reload?path=/Opportunity HTTP/1.1" 200 69
127.0.0.1 - - [14/Aug/2019:14:54:54 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:07:43 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:07:59 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:09:07 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:09:20 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:09:51 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:09:59 -0300] "GET /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:10:37 -0300] "OPTIONS /Opportunity/mensagens.jsp HTTP/1.1" 405 1121
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:11:18 -0300] "GET /Opportunity/mensagens.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:12:31 -0300] "POST /Opportunity/mensagens.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:12:48 -0300] "POST /Opportunity/mensagens.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:15:06 -0300] "POST /Opportunity/mensagens.jsp HTTP/1.1" 200 16
127.0.0.1 - - [14/Aug/2019:15:15:17 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:15:17 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:15:17 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:15:15:17 -0300] "GET /manager/text/list HTTP/1.1" 200 504
127.0.0.1 - root [14/Aug/2019:15:15:28 -0300] "GET /manager/text/reload?path=/Opportunity HTTP/1.1" 200 69
127.0.0.1 - - [14/Aug/2019:15:15:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:15:29 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:15:33 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:15:46 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:16:22 -0300] "OPTIONS /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:16:25 -0300] "OPTIONS /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:16:43 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:17:02 -0300] "POST /Opportunity/Test?name=paulo HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:17:50 -0300] "POST /Opportunity/Test?name=paulo HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:17:55 -0300] "POST /Opportunity/Test?name=paulo HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:18:27 -0300] "POST /Opportunity/Test?name=paulo HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:19:49 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:23:49 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:25:42 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:25:51 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
127.0.0.1 - - [14/Aug/2019:15:26:58 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:26:58 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:26:58 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:15:26:58 -0300] "GET /manager/text/list HTTP/1.1" 200 504
127.0.0.1 - root [14/Aug/2019:15:27:10 -0300] "GET /manager/text/reload?path=/Opportunity HTTP/1.1" 200 69
127.0.0.1 - - [14/Aug/2019:15:27:10 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:27:14 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:28:24 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:29:13 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:32:53 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
127.0.0.1 - - [14/Aug/2019:15:33:10 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:33:10 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:33:10 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:15:33:10 -0300] "GET /manager/text/list HTTP/1.1" 200 504
127.0.0.1 - root [14/Aug/2019:15:33:18 -0300] "GET /manager/text/reload?path=/Opportunity HTTP/1.1" 200 69
127.0.0.1 - - [14/Aug/2019:15:33:18 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:33:33 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:34:44 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:34:59 -0300] "OPTIONS /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:35:06 -0300] "OPTIONS /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:35:20 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:38:12 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:38:49 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:39:02 -0300] "OPTIONS /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:39:14 -0300] "OPTIONS /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:39:19 -0300] "OPTIONS /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:39:57 -0300] "OPTIONS /Opportunity/mensagens.jsp HTTP/1.1" 405 1121
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:40:09 -0300] "OPTIONS /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:40:17 -0300] "OPTIONS /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:41:05 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:41:36 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:41:49 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:41:54 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
127.0.0.1 - - [14/Aug/2019:15:42:06 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:42:06 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:42:06 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:15:42:06 -0300] "GET /manager/text/list HTTP/1.1" 200 504
127.0.0.1 - root [14/Aug/2019:15:42:16 -0300] "GET /manager/text/reload?path=/Opportunity HTTP/1.1" 200 69
127.0.0.1 - - [14/Aug/2019:15:42:16 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:42:20 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
127.0.0.1 - - [14/Aug/2019:15:42:30 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:42:30 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [14/Aug/2019:15:42:30 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - root [14/Aug/2019:15:42:30 -0300] "GET /manager/text/list HTTP/1.1" 200 504
127.0.0.1 - root [14/Aug/2019:15:42:34 -0300] "GET /manager/text/reload?path=/Opportunity HTTP/1.1" 200 69
127.0.0.1 - - [14/Aug/2019:15:42:34 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:42:42 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:42:50 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:43:54 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:44:19 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:45:25 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:46:15 -0300] "GET /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:50:50 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:51:05 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:52:27 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:52:55 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:15:53:03 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:16:11:26 -0300] "GET /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:16:11:26 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:16:13:33 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:16:15:13 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:16:15:46 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:16:16:04 -0300] "POST /Opportunity/Test HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:17:49:26 -0300] "POST /Opportunity/mensagens.jsp?name=?email=?tel=?message= HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [14/Aug/2019:17:51:39 -0300] "POST /Opportunity/mensagens.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [14/Aug/2019:17:54:21 -0300] "POST /Opportunity/mensagens.jsp?name=paulo&phone=hdsuadhu&email=hdsudhu&message=dhsua HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:03:17 -0300] "POST /Opportunity/mensagens.jsp?name=dhusadhu&phone=hdushdu&email=hudsa&message= HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:05:39 -0300] "POST /Opportunity/mensagens.jsp?name=paulo&phone=11981997228&email=paulo&message=hdsuahdua HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:10:08 -0300] "POST /Opportunity/mensagens.jsp?name=Paulo&phone=11981997228&email=pauloh2012sul@gmail.com&message=teste%20mensagem HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:14:59 -0300] "GET /Opportunity/ HTTP/1.1" 200 3102
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:04 -0300] "POST /Opportunity/Login HTTP/1.1" 200 66539
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:06 -0300] "GET /Opportunity/Logout.jsp HTTP/1.1" 200 24474
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:06 -0300] "GET /assets/js/vendor/popper.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:06 -0300] "GET /dist/js/bootstrap.min.js HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:06 -0300] "GET /assets/js/vendor/holder.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:06 -0300] "GET /assets/js/vendor/popper.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:06 -0300] "GET /dist/js/bootstrap.min.js HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:06 -0300] "GET /assets/js/vendor/holder.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:07 -0300] "POST /Opportunity/Logout HTTP/1.1" 200 3102
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:29 -0300] "POST /Opportunity/Login HTTP/1.1" 200 101
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:29 -0300] "GET /Opportunity/Modal?path=index.jsp&mensagem=Access%20Denied HTTP/1.1" 200 2724
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:31 -0300] "GET /Opportunity/index.jsp HTTP/1.1" 200 3102
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:36 -0300] "POST /Opportunity/Login HTTP/1.1" 200 66539
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:39 -0300] "GET /Opportunity/ConsultaUsuario.jsp HTTP/1.1" 200 23443
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:41 -0300] "POST /Opportunity/ListarUsuariosBusca HTTP/1.1" 200 24247
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:41 -0300] "GET /dist/js/bootstrap.min.js HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:41 -0300] "GET /assets/js/vendor/popper.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:41 -0300] "GET /Opportunity/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:41 -0300] "GET /assets/js/vendor/popper.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:41 -0300] "GET /dist/js/bootstrap.min.js HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [14/Aug/2019:18:15:44 -0300] "POST /Opportunity/GetUser?userid=206 HTTP/1.1" 200 35522
